"res","h3_address","lng","lat"
3,"83b500fffffffff",-155.145,-36.243
3,"83b501fffffffff",-156.512,-35.866
3,"83b502fffffffff",-154.063,-35.47
3,"83b503fffffffff",-155.423,-35.104
3,"83b504fffffffff",-154.86,-37.374
3,"83b505fffffffff",-156.244,-37.003
3,"83b506fffffffff",-153.768,-36.603
3,"83b508fffffffff",-158.114,-34.324
3,"83b509fffffffff",-159.443,-33.911
3,"83b50afffffffff",-157.03,-33.572
3,"83b50bfffffffff",-158.354,-33.17
3,"83b50cfffffffff",-157.869,-35.472
3,"83b50dfffffffff",-159.215,-35.064
3,"83b50efffffffff",-156.774,-34.722
3,"83b510fffffffff",-151.643,-35.027
3,"83b511fffffffff",-153,-34.687
3,"83b512fffffffff",-150.609,-34.224
3,"83b513fffffffff",-151.956,-33.894
3,"83b514fffffffff",-151.322,-36.153
3,"83b515fffffffff",-152.696,-35.82
3,"83b516fffffffff",-150.28,-35.35
3,"83b518fffffffff",-154.634,-33.186
3,"83b519fffffffff",-155.961,-32.809
3,"83b51afffffffff",-153.589,-32.403
3,"83b51bfffffffff",-154.909,-32.036
3,"83b51cfffffffff",-154.352,-34.331
3,"83b51dfffffffff",-155.695,-33.959
3,"83b51efffffffff",-153.298,-33.548
3,"83b520fffffffff",-155.689,-39.253
3,"83b521fffffffff",-157.099,-38.877
3,"83b522fffffffff",-154.568,-38.497
3,"83b523fffffffff",-155.97,-38.132
3,"83b524fffffffff",-155.401,-40.364
3,"83b525fffffffff",-156.829,-39.995
3,"83b526fffffffff",-154.269,-39.611
3,"83b528fffffffff",-158.742,-37.35
3,"83b529fffffffff",-160.108,-36.934
3,"83b52afffffffff",-157.618,-36.615
3,"83b52bfffffffff",-158.981,-36.21
3,"83b52cfffffffff",-158.496,-38.483
3,"83b52dfffffffff",-159.881,-38.071
3,"83b52efffffffff",-157.362,-37.75
3,"83b530fffffffff",-152.065,-38.063
3,"83b531fffffffff",-153.466,-37.728
3,"83b532fffffffff",-150.994,-37.271
3,"83b533fffffffff",-152.384,-36.946
3,"83b534fffffffff",-151.739,-39.172
3,"83b535fffffffff",-153.157,-38.844
3,"83b536fffffffff",-150.659,-38.381
3,"83b540fffffffff",-164.453,-33.287
3,"83b541fffffffff",-165.722,-32.812
3,"83b542fffffffff",-163.346,-32.592
3,"83b543fffffffff",-164.616,-32.127
3,"83b544fffffffff",-164.287,-34.444
3,"83b545fffffffff",-165.572,-33.969
3,"83b546fffffffff",-163.167,-33.751
3,"83b548fffffffff",-167.103,-31.166
3,"83b549fffffffff",-168.319,-30.672
3,"83b54afffffffff",-166.012,-30.49
3,"83b54bfffffffff",-167.231,-30.005
3,"83b54cfffffffff",-166.972,-32.326
3,"83b54dfffffffff",-168.203,-31.83
3,"83b54efffffffff",-165.869,-31.652
3,"83b550fffffffff",-160.965,-32.325
3,"83b551fffffffff",-162.251,-31.883
3,"83b552fffffffff",-159.884,-31.593
3,"83b553fffffffff",-161.167,-31.162
3,"83b554fffffffff",-160.759,-33.485
3,"83b555fffffffff",-162.06,-33.045
3,"83b556fffffffff",-159.666,-32.754
3,"83b558fffffffff",-163.691,-30.265
3,"83b559fffffffff",-164.93,-29.8
3,"83b55afffffffff",-162.619,-29.553
3,"83b55bfffffffff",-163.858,-29.099
3,"83b55cfffffffff",-163.521,-31.429
3,"83b55dfffffffff",-164.775,-30.965
3,"83b55efffffffff",-162.437,-30.719
3,"83b560fffffffff",-165.261,-36.27
3,"83b561fffffffff",-166.56,-35.785
3,"83b562fffffffff",-164.117,-35.596
3,"83b563fffffffff",-165.418,-35.122
3,"83b564fffffffff",-165.099,-37.412
3,"83b565fffffffff",-166.416,-36.929
3,"83b566fffffffff",-163.942,-36.742
3,"83b568fffffffff",-167.963,-34.139
3,"83b569fffffffff",-169.206,-33.631
3,"83b56afffffffff",-166.838,-33.483
3,"83b56bfffffffff",-168.085,-32.986
3,"83b56cfffffffff",-167.839,-35.288
3,"83b56dfffffffff",-169.097,-34.779
3,"83b56efffffffff",-166.701,-34.636
3,"83b570fffffffff",-161.665,-35.355
3,"83b571fffffffff",-162.985,-34.906
3,"83b572fffffffff",-160.547,-34.64
3,"83b573fffffffff",-161.865,-34.202
3,"83b574fffffffff",-161.461,-36.503
3,"83b575fffffffff",-162.797,-36.056
3,"83b576fffffffff",-160.33,-35.79
3,"83b580fffffffff",-147.97,-30.641
3,"83b581fffffffff",-149.267,-30.33
3,"83b582fffffffff",-147.021,-29.814
3,"83b583fffffffff",-148.306,-29.51
3,"83b584fffffffff",-147.626,-31.768
3,"83b585fffffffff",-148.938,-31.464
3,"83b586fffffffff",-146.672,-30.938
3,"83b588fffffffff",-150.872,-28.86
3,"83b589fffffffff",-152.151,-28.515
3,"83b58afffffffff",-149.907,-28.052
3,"83b58bfffffffff",-151.175,-27.715
3,"83b58cfffffffff",-150.563,-30.004
3,"83b58dfffffffff",-151.856,-29.664
3,"83b58efffffffff",-149.59,-29.192
3,"83b590fffffffff",-144.82,-29.266
3,"83b591fffffffff",-146.091,-28.983
3,"83b592fffffffff",-143.924,-28.426
3,"83b593fffffffff",-145.181,-28.149
3,"83b594fffffffff",-144.453,-30.379
3,"83b595fffffffff",-145.736,-30.103
3,"83b596fffffffff",-143.552,-29.535
3,"83b598fffffffff",-147.699,-27.556
3,"83b599fffffffff",-148.959,-27.239
3,"83b59afffffffff",-146.781,-26.733
3,"83b59bfffffffff",-148.029,-26.423
3,"83b59cfffffffff",-147.364,-28.686
3,"83b59dfffffffff",-148.636,-28.376
3,"83b59efffffffff",-146.44,-27.859
3,"83b5a0fffffffff",-148.257,-33.717
3,"83b5a1fffffffff",-149.595,-33.412
3,"83b5a2fffffffff",-147.276,-32.89
3,"83b5a3fffffffff",-148.601,-32.594
3,"83b5a4fffffffff",-147.906,-34.835
3,"83b5a5fffffffff",-149.259,-34.538
3,"83b5a6fffffffff",-146.918,-34.006
3,"83b5a8fffffffff",-151.246,-31.953
3,"83b5a9fffffffff",-152.563,-31.61
3,"83b5aafffffffff",-150.247,-31.145
3,"83b5abfffffffff",-151.554,-30.811
3,"83b5acfffffffff",-150.931,-33.091
3,"83b5adfffffffff",-152.263,-32.755
3,"83b5aefffffffff",-149.925,-32.281
3,"83b5b0fffffffff",-145.005,-32.331
3,"83b5b1fffffffff",-146.315,-32.057
3,"83b5b2fffffffff",-144.079,-31.487
3,"83b5b3fffffffff",-145.374,-31.22
3,"83b5b4fffffffff",-144.628,-33.436
3,"83b5b5fffffffff",-145.951,-33.171
3,"83b5b6fffffffff",-143.697,-32.589
3,"83b600fffffffff",-93.995,-28.508
3,"83b601fffffffff",-94.96,-27.807
3,"83b602fffffffff",-92.843,-28.172
3,"83b603fffffffff",-93.816,-27.474
3,"83b604fffffffff",-94.178,-29.542
3,"83b605fffffffff",-95.154,-28.835
3,"83b606fffffffff",-93.017,-29.203
3,"83b608fffffffff",-95.73,-26.055
3,"83b609fffffffff",-96.672,-25.335
3,"83b60afffffffff",-94.598,-25.718
3,"83b60bfffffffff",-95.548,-25.001
3,"83b60cfffffffff",-95.914,-27.097
3,"83b60dfffffffff",-96.857,-26.38
3,"83b60efffffffff",-94.778,-26.769
3,"83b610fffffffff",-90.697,-28.507
3,"83b611fffffffff",-91.687,-27.823
3,"83b612fffffffff",-89.532,-28.14
3,"83b613fffffffff",-90.528,-27.461
3,"83b614fffffffff",-90.868,-29.54
3,"83b615fffffffff",-91.86,-28.861
3,"83b616fffffffff",-89.699,-29.181
3,"83b618fffffffff",-92.492,-26.074
3,"83b619fffffffff",-93.46,-25.368
3,"83b61afffffffff",-91.343,-25.708
3,"83b61bfffffffff",-92.318,-25.006
3,"83b61cfffffffff",-92.667,-27.129
3,"83b61dfffffffff",-93.637,-26.427
3,"83b61efffffffff",-91.514,-26.772
3,"83b620fffffffff",-95.569,-30.925
3,"83b621fffffffff",-96.557,-30.198
3,"83b622fffffffff",-94.367,-30.588
3,"83b623fffffffff",-95.358,-29.874
3,"83b624fffffffff",-95.786,-31.989
3,"83b625fffffffff",-96.79,-31.255
3,"83b626fffffffff",-94.562,-31.647
3,"83b628fffffffff",-97.29,-28.43
3,"83b629fffffffff",-98.231,-27.702
3,"83b62afffffffff",-96.115,-28.123
3,"83b62bfffffffff",-97.059,-27.407
3,"83b62cfffffffff",-97.529,-29.466
3,"83b62dfffffffff",-98.482,-28.73
3,"83b62efffffffff",-96.333,-29.154
3,"83b630fffffffff",-92.177,-30.938
3,"83b631fffffffff",-93.185,-30.243
3,"83b632fffffffff",-91.017,-30.574
3,"83b633fffffffff",-92.024,-29.892
3,"83b634fffffffff",-92.335,-31.997
3,"83b635fffffffff",-93.359,-31.296
3,"83b636fffffffff",-91.153,-31.626
3,"83b640fffffffff",-100.513,-23.457
3,"83b641fffffffff",-101.397,-22.717
3,"83b642fffffffff",-99.427,-23.142
3,"83b643fffffffff",-100.322,-22.404
3,"83b644fffffffff",-100.705,-24.5
3,"83b645fffffffff",-101.59,-23.761
3,"83b646fffffffff",-99.617,-24.195
3,"83b648fffffffff",-102.076,-20.919
3,"83b649fffffffff",-102.934,-20.174
3,"83b64afffffffff",-101.014,-20.597
3,"83b64bfffffffff",-101.884,-19.854
3,"83b64cfffffffff",-102.269,-21.974
3,"83b64dfffffffff",-103.128,-21.23
3,"83b64efffffffff",-101.205,-21.662
3,"83b650fffffffff",-97.416,-23.549
3,"83b651fffffffff",-98.333,-22.816
3,"83b652fffffffff",-96.305,-23.209
3,"83b653fffffffff",-97.231,-22.478
3,"83b654fffffffff",-97.602,-24.609
3,"83b655fffffffff",-98.52,-23.878
3,"83b656fffffffff",-96.488,-24.278
3,"83b658fffffffff",-99.051,-21.005
3,"83b659fffffffff",-99.944,-20.265
3,"83b65afffffffff",-97.962,-20.661
3,"83b65bfffffffff",-98.865,-19.922
3,"83b65cfffffffff",-99.239,-22.079
3,"83b65dfffffffff",-100.132,-21.339
3,"83b65efffffffff",-98.147,-21.743
3,"83b660fffffffff",-102.121,-25.762
3,"83b661fffffffff",-102.987,-25.018
3,"83b662fffffffff",-100.951,-25.507
3,"83b663fffffffff",-101.823,-24.774
3,"83b664fffffffff",-102.428,-26.763
3,"83b665fffffffff",-103.303,-26.009
3,"83b666fffffffff",-101.238,-26.506
3,"83b668fffffffff",-103.518,-23.31
3,"83b669fffffffff",-104.366,-22.565
3,"83b66afffffffff",-102.463,-23.019
3,"83b66bfffffffff",-103.322,-22.275
3,"83b66cfffffffff",-103.835,-24.276
3,"83b66dfffffffff",-104.666,-23.536
3,"83b66efffffffff",-102.679,-24.041
3,"83b670fffffffff",-98.898,-25.967
3,"83b671fffffffff",-99.808,-25.236
3,"83b672fffffffff",-97.789,-25.657
3,"83b673fffffffff",-98.709,-24.928
3,"83b674fffffffff",-99.154,-26.972
3,"83b675fffffffff",-100.061,-26.24
3,"83b676fffffffff",-97.987,-26.688
3,"83b680fffffffff",-85.881,-25.888
3,"83b681fffffffff",-86.886,-25.218
3,"83b682fffffffff",-84.722,-25.465
3,"83b683fffffffff",-85.729,-24.8
3,"83b684fffffffff",-86.034,-26.964
3,"83b685fffffffff",-87.042,-26.299
3,"83b686fffffffff",-84.871,-26.547
3,"83b688fffffffff",-87.726,-23.44
3,"83b689fffffffff",-88.715,-22.746
3,"83b68afffffffff",-86.577,-23.02
3,"83b68bfffffffff",-87.569,-22.331
3,"83b68cfffffffff",-87.884,-24.538
3,"83b68dfffffffff",-88.876,-23.848
3,"83b68efffffffff",-86.731,-24.124
3,"83b690fffffffff",-82.552,-25.68
3,"83b691fffffffff",-83.565,-25.031
3,"83b692fffffffff",-81.399,-25.23
3,"83b693fffffffff",-82.412,-24.586
3,"83b694fffffffff",-82.692,-26.762
3,"83b695fffffffff",-83.709,-26.119
3,"83b696fffffffff",-81.535,-26.317
3,"83b698fffffffff",-84.427,-23.265
3,"83b699fffffffff",-85.428,-22.59
3,"83b69afffffffff",-83.28,-22.82
3,"83b69bfffffffff",-84.282,-22.15
3,"83b69cfffffffff",-84.574,-24.371
3,"83b69dfffffffff",-85.578,-23.7
3,"83b69efffffffff",-83.422,-23.931
3,"83b6a0fffffffff",-87.359,-28.424
3,"83b6a1fffffffff",-88.366,-27.76
3,"83b6a2fffffffff",-86.189,-28.027
3,"83b6a3fffffffff",-87.2,-27.368
3,"83b6a4fffffffff",-87.519,-29.467
3,"83b6a5fffffffff",-88.529,-28.809
3,"83b6a6fffffffff",-86.344,-29.077
3,"83b6a8fffffffff",-89.202,-26.019
3,"83b6a9fffffffff",-90.192,-25.33
3,"83b6aafffffffff",-88.044,-25.624
3,"83b6abfffffffff",-89.038,-24.939
3,"83b6acfffffffff",-89.367,-27.086
3,"83b6adfffffffff",-90.359,-26.401
3,"83b6aefffffffff",-88.205,-26.699
3,"83b6b0fffffffff",-84.001,-28.259
3,"83b6b1fffffffff",-85.02,-27.617
3,"83b6b2fffffffff",-82.834,-27.831
3,"83b6b3fffffffff",-83.855,-27.195
3,"83b6b4fffffffff",-84.149,-29.309
3,"83b6b5fffffffff",-85.171,-28.674
3,"83b6b6fffffffff",-82.977,-28.888
3,"83b6c0fffffffff",-92.763,-21.014
3,"83b6c1fffffffff",-93.713,-20.29
3,"83b6c2fffffffff",-91.635,-20.621
3,"83b6c3fffffffff",-92.592,-19.9
3,"83b6c4fffffffff",-92.936,-22.119
3,"83b6c5fffffffff",-93.888,-21.397
3,"83b6c6fffffffff",-91.804,-21.733
3,"83b6c8fffffffff",-94.478,-18.446
3,"83b6c9fffffffff",-95.406,-17.713
3,"83b6cafffffffff",-93.367,-18.051
3,"83b6cbfffffffff",-94.303,-17.321
3,"83b6ccfffffffff",-94.653,-19.562
3,"83b6cdfffffffff",-95.583,-18.83
3,"83b6cefffffffff",-93.539,-19.175
3,"83b6d0fffffffff",-89.533,-20.929
3,"83b6d1fffffffff",-90.504,-20.217
3,"83b6d2fffffffff",-88.396,-20.512
3,"83b6d3fffffffff",-89.372,-19.804
3,"83b6d4fffffffff",-89.696,-22.045
3,"83b6d5fffffffff",-90.67,-21.336
3,"83b6d6fffffffff",-88.555,-21.634
3,"83b6d8fffffffff",-91.3,-18.371
3,"83b6d9fffffffff",-92.252,-17.647
3,"83b6dafffffffff",-90.177,-17.955
3,"83b6dbfffffffff",-91.134,-17.234
3,"83b6dcfffffffff",-91.467,-19.5
3,"83b6ddfffffffff",-92.421,-18.778
3,"83b6defffffffff",-90.34,-19.09
3,"83b6e0fffffffff",-94.241,-23.579
3,"83b6e1fffffffff",-95.187,-22.857
3,"83b6e2fffffffff",-93.109,-23.213
3,"83b6e3fffffffff",-94.064,-22.493
3,"83b6e4fffffffff",-94.419,-24.654
3,"83b6e5fffffffff",-95.367,-23.934
3,"83b6e6fffffffff",-93.284,-24.296
3,"83b6e8fffffffff",-95.942,-21.039
3,"83b6e9fffffffff",-96.865,-20.305
3,"83b6eafffffffff",-94.83,-20.67
3,"83b6ebfffffffff",-95.762,-19.939
3,"83b6ecfffffffff",-96.123,-22.129
3,"83b6edfffffffff",-97.048,-21.397
3,"83b6eefffffffff",-95.008,-21.768
3,"83b6f0fffffffff",-91.004,-23.544
3,"83b6f1fffffffff",-91.974,-22.835
3,"83b6f2fffffffff",-89.86,-23.151
3,"83b6f3fffffffff",-90.836,-22.445
3,"83b6f4fffffffff",-91.173,-24.632
3,"83b6f5fffffffff",-92.146,-23.926
3,"83b6f6fffffffff",-90.025,-24.246
3,"83b700fffffffff",-95.416,-35.99
3,"83b701fffffffff",-96.487,-35.244
3,"83b702fffffffff",-94.118,-35.62
3,"83b703fffffffff",-95.191,-34.889
3,"83b704fffffffff",-95.649,-37.099
3,"83b705fffffffff",-96.737,-36.348
3,"83b706fffffffff",-94.325,-36.726
3,"83b708fffffffff",-97.279,-33.401
3,"83b709fffffffff",-98.294,-32.646
3,"83b70afffffffff",-96.012,-33.063
3,"83b70bfffffffff",-97.031,-32.322
3,"83b70cfffffffff",-97.537,-34.49
3,"83b70dfffffffff",-98.567,-33.728
3,"83b70efffffffff",-96.245,-34.149
3,"83b710fffffffff",-91.75,-35.946
3,"83b711fffffffff",-92.843,-35.24
3,"83b712fffffffff",-90.501,-35.542
3,"83b713fffffffff",-91.593,-34.85
3,"83b714fffffffff",-91.913,-37.051
3,"83b715fffffffff",-93.025,-36.341
3,"83b716fffffffff",-90.64,-36.641
3,"83b718fffffffff",-93.725,-33.437
3,"83b719fffffffff",-94.765,-32.717
3,"83b71afffffffff",-92.499,-33.067
3,"83b71bfffffffff",-93.539,-32.361
3,"83b71cfffffffff",-93.918,-34.523
3,"83b71dfffffffff",-94.974,-33.797
3,"83b71efffffffff",-92.668,-34.148
3,"83b720fffffffff",-97.267,-38.581
3,"83b721fffffffff",-98.368,-37.81
3,"83b722fffffffff",-95.891,-38.217
3,"83b723fffffffff",-96.997,-37.461
3,"83b724fffffffff",-97.547,-39.708
3,"83b725fffffffff",-98.666,-38.932
3,"83b726fffffffff",-96.142,-39.342
3,"83b728fffffffff",-99.142,-35.92
3,"83b729fffffffff",-100.181,-35.136
3,"83b72afffffffff",-97.804,-35.588
3,"83b72bfffffffff",-98.85,-34.819
3,"83b72cfffffffff",-99.446,-37.028
3,"83b72dfffffffff",-100.5,-36.238
3,"83b72efffffffff",-98.081,-36.695
3,"83b730fffffffff",-93.409,-38.569
3,"83b731fffffffff",-94.54,-37.84
3,"83b732fffffffff",-92.083,-38.164
3,"83b733fffffffff",-93.214,-37.451
3,"83b734fffffffff",-93.613,-39.695
3,"83b735fffffffff",-94.763,-38.962
3,"83b736fffffffff",-92.258,-39.286
3,"83b740fffffffff",-102.48,-30.625
3,"83b741fffffffff",-103.407,-29.84
3,"83b742fffffffff",-101.219,-30.35
3,"83b743fffffffff",-102.155,-29.577
3,"83b744fffffffff",-102.817,-31.683
3,"83b745fffffffff",-103.756,-30.889
3,"83b746fffffffff",-101.533,-31.407
3,"83b748fffffffff",-103.967,-28.028
3,"83b749fffffffff",-104.844,-27.252
3,"83b74afffffffff",-102.744,-27.777
3,"83b74bfffffffff",-103.63,-27.012
3,"83b74cfffffffff",-104.315,-29.055
3,"83b74dfffffffff",-105.202,-28.268
3,"83b74efffffffff",-103.07,-28.803
3,"83b750fffffffff",-99.011,-30.822
3,"83b751fffffffff",-99.973,-30.065
3,"83b752fffffffff",-97.775,-30.515
3,"83b753fffffffff",-98.742,-29.77
3,"83b754fffffffff",-99.289,-31.885
3,"83b755fffffffff",-100.264,-31.119
3,"83b756fffffffff",-98.03,-31.575
3,"83b758fffffffff",-100.621,-28.27
3,"83b759fffffffff",-101.534,-27.517
3,"83b75afffffffff",-99.418,-27.99
3,"83b75bfffffffff",-100.337,-27.249
3,"83b75cfffffffff",-100.915,-29.304
3,"83b75dfffffffff",-101.839,-28.541
3,"83b75efffffffff",-99.691,-29.021
3,"83b760fffffffff",-104.487,-33.016
3,"83b761fffffffff",-105.427,-32.2
3,"83b762fffffffff",-103.165,-32.751
3,"83b763fffffffff",-104.115,-31.948
3,"83b764fffffffff",-104.871,-34.093
3,"83b765fffffffff",-105.822,-33.267
3,"83b766fffffffff",-103.525,-33.829
3,"83b768fffffffff",-105.951,-30.334
3,"83b769fffffffff",-106.837,-29.526
3,"83b76afffffffff",-104.673,-30.093
3,"83b76bfffffffff",-105.57,-29.296
3,"83b76cfffffffff",-106.344,-31.382
3,"83b76dfffffffff",-107.239,-30.564
3,"83b76efffffffff",-105.044,-31.142
3,"83b770fffffffff",-100.876,-33.261
3,"83b771fffffffff",-101.857,-32.474
3,"83b772fffffffff",-99.576,-32.959
3,"83b773fffffffff",-100.565,-32.185
3,"83b774fffffffff",-101.198,-34.347
3,"83b775fffffffff",-102.193,-33.551
3,"83b776fffffffff",-99.874,-34.043
3,"83b780fffffffff",-86.844,-33.218
3,"83b781fffffffff",-87.908,-32.571
3,"83b782fffffffff",-85.721,-32.795
3,"83b783fffffffff",-86.779,-32.162
3,"83b784fffffffff",-86.911,-34.285
3,"83b785fffffffff",-87.993,-33.635
3,"83b786fffffffff",-85.767,-33.854
3,"83b788fffffffff",-88.859,-30.865
3,"83b789fffffffff",-89.868,-30.208
3,"83b78afffffffff",-87.68,-30.496
3,"83b78bfffffffff",-88.693,-29.844
3,"83b78cfffffffff",-88.958,-31.914
3,"83b78dfffffffff",-89.995,-31.248
3,"83b78efffffffff",-87.825,-31.518
3,"83b790fffffffff",-83.559,-32.979
3,"83b791fffffffff",-84.598,-32.378
3,"83b792fffffffff",-82.373,-32.572
3,"83b793fffffffff",-83.412,-31.978
3,"83b794fffffffff",-83.568,-34.029
3,"83b795fffffffff",-84.65,-33.418
3,"83b796fffffffff",-82.486,-33.577
3,"83b798fffffffff",-85.477,-30.748
3,"83b799fffffffff",-86.501,-30.114
3,"83b79afffffffff",-84.297,-30.346
3,"83b79bfffffffff",-85.324,-29.718
3,"83b79cfffffffff",-85.631,-31.764
3,"83b79dfffffffff",-86.659,-31.136
3,"83b79efffffffff",-84.447,-31.369
3,"83b7a0fffffffff",-88.173,-35.796
3,"83b7a1fffffffff",-89.278,-35.13
3,"83b7a2fffffffff",-86.981,-35.362
3,"83b7a3fffffffff",-88.081,-34.71
3,"83b7a4fffffffff",-88.268,-36.89
3,"83b7a5fffffffff",-89.393,-36.222
3,"83b7a6fffffffff",-87.053,-36.449
3,"83b7a8fffffffff",-90.239,-33.373
3,"83b7a9fffffffff",-91.295,-32.69
3,"83b7aafffffffff",-89.061,-32.975
3,"83b7abfffffffff",-90.115,-32.305
3,"83b7acfffffffff",-90.368,-34.453
3,"83b7adfffffffff",-91.441,-33.765
3,"83b7aefffffffff",-89.168,-34.047
3,"83b7b0fffffffff",-84.708,-35.548
3,"83b7b1fffffffff",-85.816,-34.923
3,"83b7b2fffffffff",-83.578,-35.09
3,"83b7b3fffffffff",-84.678,-34.478
3,"83b7b4fffffffff",-84.738,-36.628
3,"83b7b5fffffffff",-85.866,-36.002
3,"83b7b6fffffffff",-83.587,-36.161
3,"83b800fffffffff",129.958,-30.016
3,"83b801fffffffff",128.766,-30.046
3,"83b802fffffffff",130.562,-29.046
3,"83b803fffffffff",129.376,-29.088
3,"83b804fffffffff",130.558,-30.951
3,"83b805fffffffff",129.345,-30.98
3,"83b806fffffffff",131.165,-29.975
3,"83b808fffffffff",127.049,-29.139
3,"83b809fffffffff",125.91,-29.149
3,"83b80afffffffff",127.66,-28.199
3,"83b80bfffffffff",126.524,-28.222
3,"83b80cfffffffff",127.59,-30.064
3,"83b80dfffffffff",126.429,-30.073
3,"83b80efffffffff",128.205,-29.118
3,"83b810fffffffff",132.348,-28.008
3,"83b811fffffffff",131.155,-28.072
3,"83b812fffffffff",132.924,-27.02
3,"83b813fffffffff",131.739,-27.094
3,"83b814fffffffff",132.975,-28.929
3,"83b815fffffffff",131.762,-28.993
3,"83b816fffffffff",133.553,-27.933
3,"83b818fffffffff",129.406,-27.212
3,"83b819fffffffff",128.261,-27.255
3,"83b81afffffffff",129.992,-26.253
3,"83b81bfffffffff",128.852,-26.307
3,"83b81cfffffffff",129.976,-28.125
3,"83b81dfffffffff",128.81,-28.167
3,"83b81efffffffff",130.566,-27.158
3,"83b820fffffffff",130.554,-32.869
3,"83b821fffffffff",129.312,-32.885
3,"83b822fffffffff",131.176,-31.892
3,"83b823fffffffff",129.94,-31.921
3,"83b824fffffffff",131.187,-33.821
3,"83b825fffffffff",129.921,-33.838
3,"83b826fffffffff",131.812,-32.839
3,"83b828fffffffff",127.517,-31.944
3,"83b829fffffffff",126.33,-31.938
3,"83b82afffffffff",128.147,-30.998
3,"83b82bfffffffff",126.965,-31.004
3,"83b82cfffffffff",128.086,-32.889
3,"83b82dfffffffff",126.877,-32.882
3,"83b82efffffffff",128.721,-31.938
3,"83b830fffffffff",133.028,-30.856
3,"83b831fffffffff",131.786,-30.91
3,"83b832fffffffff",133.62,-29.857
3,"83b833fffffffff",132.386,-29.922
3,"83b834fffffffff",133.689,-31.796
3,"83b835fffffffff",132.426,-31.851
3,"83b836fffffffff",134.283,-30.79
3,"83b840fffffffff",121.96,-30.01
3,"83b841fffffffff",120.888,-29.972
3,"83b842fffffffff",122.592,-29.125
3,"83b843fffffffff",121.522,-29.099
3,"83b844fffffffff",122.412,-30.929
3,"83b845fffffffff",121.32,-30.887
3,"83b846fffffffff",123.051,-30.039
3,"83b848fffffffff",119.435,-29.025
3,"83b849fffffffff",118.42,-28.977
3,"83b84afffffffff",120.063,-28.17
3,"83b84bfffffffff",119.047,-28.134
3,"83b84cfffffffff",119.835,-29.927
3,"83b84dfffffffff",118.8,-29.874
3,"83b84efffffffff",120.469,-29.066
3,"83b850fffffffff",124.302,-28.238
3,"83b851fffffffff",123.216,-28.233
3,"83b852fffffffff",124.915,-27.329
3,"83b853fffffffff",123.831,-27.336
3,"83b854fffffffff",124.787,-29.15
3,"83b855fffffffff",123.681,-29.142
3,"83b856fffffffff",125.405,-28.234
3,"83b858fffffffff",121.715,-27.325
3,"83b859fffffffff",120.683,-27.308
3,"83b85afffffffff",122.326,-26.445
3,"83b85bfffffffff",121.295,-26.44
3,"83b85cfffffffff",122.147,-28.22
3,"83b85dfffffffff",121.096,-28.198
3,"83b85efffffffff",122.765,-27.334
3,"83b860fffffffff",122.224,-32.745
3,"83b861fffffffff",121.109,-32.686
3,"83b862fffffffff",122.878,-31.858
3,"83b863fffffffff",121.765,-31.812
3,"83b864fffffffff",122.698,-33.685
3,"83b865fffffffff",121.561,-33.623
3,"83b866fffffffff",123.359,-32.794
3,"83b868fffffffff",119.597,-31.695
3,"83b869fffffffff",118.543,-31.625
3,"83b86afffffffff",120.247,-30.837
3,"83b86bfffffffff",119.193,-30.78
3,"83b86cfffffffff",120.014,-32.619
3,"83b86dfffffffff",118.939,-32.544
3,"83b86efffffffff",120.671,-31.757
3,"83b870fffffffff",124.653,-30.986
3,"83b871fffffffff",123.523,-30.962
3,"83b872fffffffff",125.286,-30.071
3,"83b873fffffffff",124.159,-30.06
3,"83b874fffffffff",125.161,-31.921
3,"83b875fffffffff",124.01,-31.894
3,"83b876fffffffff",125.8,-31
3,"83b880fffffffff",133.974,-23.165
3,"83b881fffffffff",132.829,-23.269
3,"83b882fffffffff",134.509,-22.182
3,"83b883fffffffff",133.372,-22.295
3,"83b884fffffffff",134.592,-24.044
3,"83b885fffffffff",133.43,-24.148
3,"83b886fffffffff",135.129,-23.052
3,"83b888fffffffff",131.128,-22.493
3,"83b889fffffffff",130.023,-22.579
3,"83b88afffffffff",131.675,-21.538
3,"83b88bfffffffff",130.576,-21.633
3,"83b88cfffffffff",131.695,-23.363
3,"83b88dfffffffff",130.572,-23.448
3,"83b88efffffffff",132.244,-22.398
3,"83b890fffffffff",136.174,-21.071
3,"83b891fffffffff",135.035,-21.201
3,"83b892fffffffff",136.683,-20.085
3,"83b893fffffffff",135.552,-20.222
3,"83b894fffffffff",136.812,-21.93
3,"83b895fffffffff",135.656,-22.06
3,"83b896fffffffff",137.322,-20.933
3,"83b898fffffffff",133.316,-20.471
3,"83b899fffffffff",132.213,-20.584
3,"83b89afffffffff",133.839,-19.511
3,"83b89bfffffffff",132.742,-19.631
3,"83b89cfffffffff",133.905,-21.322
3,"83b89dfffffffff",132.785,-21.434
3,"83b89efffffffff",134.43,-20.351
3,"83b8a0fffffffff",134.679,-25.933
3,"83b8a1fffffffff",133.49,-26.029
3,"83b8a2fffffffff",135.227,-24.932
3,"83b8a3fffffffff",134.046,-25.037
3,"83b8a4fffffffff",135.33,-26.837
3,"83b8a5fffffffff",134.121,-26.934
3,"83b8a6fffffffff",135.879,-25.827
3,"83b8a8fffffffff",131.716,-25.216
3,"83b8a9fffffffff",130.569,-25.291
3,"83b8aafffffffff",132.277,-24.243
3,"83b8abfffffffff",131.137,-24.328
